"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND 2.1","CEMICS_GDPgrowth_1p5","World","Price|Carbon","US$2010/t CO2","",0,2.2766,1.8615,7.0201,"","","","",202.0458,236.372,271.5882,309.8853,355.6076,409.0087,468.224,527.5627,"",663.1067,"",835.6575,"",1031.3586,"",1291.5131
"IMAGE 3.0","EN_NPi2020_1400f","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",16.36285463406777,43.1789122266284,90.03516365576448,109.1971713352825,95.90510265499825,68.57644279315808,"",151.2849144228581,"",277.4627416667338,"",407.9858103533872,"",418.895252138755,"",383.702060223679
"IMAGE 3.0.1","CD-LINKS_NPi2020_1600","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",11.2600817,57.2485975,138.3334397,167.3990759,130.9449619,106.8662669,"",159.8080968,"",382.2467501,"",550.102588,"",646.3747728,"",699.0127307
"REMIND 2.1","TechCost-SSP2-B1100-oilH","World","Price|Carbon","US$2010/t CO2","",0,2.2771,1.8564,7.1371,"","","","",80.5178,107.6532,145.9972,199.6448,269.4793,359.6378,404.5936,449.5475,"",539.4603,"",572.6885,"",605.9214,"",639.1543
"WITCH 5.0","EN_INDCi2030_1000","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",10.02872120143312,16.93126967905557,107.680005034659,178.448408703534,228.904425381049,268.599631976869,322.1051872757341,339.888229471833,386.7533333396639,426.9759876355501,505.5896412940072,440.7029400941249,407.8741734200309,371.349505446535,363.5428859451612,361.3642926406801
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.96366675007058,78.40113310867055,40.22069912677143,51.33293672635824,65.51528069283015,83.61594481027136,106.7174886923669,136.2015632143701,"",221.8579944785756,"",361.3832951137713,"",588.6553076179488,"",958.8574676028992
"IMAGE 3.0.1","EMF30_Baseline","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",12.83051738236465,37.99160247342776,13.7353167945333,22.92036414720529,29.65241822409552,35.12066462853531,41.36369620347799,45.7582481328678,50.69976842250571,56.19896049248139,62.29918859153601,69.11413879596802,76.70252750641701,85.1510256297734,94.5061712645936,104.862889068231
"WITCH 5.0","EN_NPi2020_600","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",132.904553327682,216.749662203352,289.144691505373,354.9381068638389,439.7714101022431,500.789746843548,544.9288733351589,593.7977692787586,629.884762022153,503.877622099588,415.5041218348389,387.8262515138809,388.1554199828701,374.67702627026,368.4132718438729,378.506853424705
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_NDCp","World","Price|Carbon","US$2010/t CO2","",0,2.1478,1.7695,8.0251,"","","","",45.3221,54.1061,188.5298,240.6074,307.0955,391.9463,476.7947,561.6317,"",731.3243,"",901.0102,"",1070.6996,"",1240.3873
