"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","EN_NPi2020_2000f","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128876.556397455,"","","","",156005.5092986505,183546.9681052686,210966.3205438034,239580.3540163604,269368.03952298,299624.4823985797,331087.7861181403,364951.9817371051,401350.3412783952,439907.958458193,480282.7996167264,522889.5597174677,567578.4528996618,614565.6501198944,664116.9769039993,715497.1476244609
"REMIND 2.1","TechCost-SSP2-B1100-coalH","World","GDP|PPP","billion US$2010/yr","",64109.8738,75282.9893,92948.9306,114756.3244,"","","","",136725.1053,158220.4252,180755.8551,202961.9108,226473.6881,250657.1399,277081.7801,303289.2755,"",364418.2718,"",433797.4754,"",504984.2872,"",589605.9274
"GCAM 5.3","R_MAC_99_n0","World","GDP|PPP","billion US$2010/yr","",64634.2539322498,76433.02910473,90110.3059915806,106034.523210673,"","","","",125384.778723085,146988.803333955,168519.449327136,190857.822297733,213892.566643841,237169.633125274,261255.250018024,287122.434950304,314752.043605239,343726.647701966,373689.07118122,404955.687137627,437305.855693509,470974.330598285,505985.377414225,542023.577026047
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000_NDCp","World","GDP|PPP","billion US$2010/yr","","","","",112128.4002050387,"","","","",137743.1177257393,158206.440999523,183706.4379297964,205577.0007833445,232381.0962230604,255615.4050888915,284577.3107993377,309803.3003259322,"",371680.8685186696,"",439051.3901563235,"",512506.3365830487,"",592840.8840263922
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f","World","GDP|PPP","billion US$2010/yr","","","","",112128.4002050387,"","","","",137755.7598096853,158205.8095044813,183643.6952892712,205443.4017467929,232167.3785735553,255312.6237815827,284175.4621134608,309303.1087596735,"",370977.2392253842,"",438188.848854895,"",511652.2349652229,"",591841.790180583
"GCAM 5.3","R_MAC_35_n0","World","GDP|PPP","billion US$2010/yr","",64634.2539322498,76433.02910473,90110.3059915806,106034.523210673,"","","","",125384.778723085,146988.803333955,168519.449327136,190857.822297733,213892.566643841,237169.633125274,261255.250018024,287122.434950304,314752.043605239,343726.647701966,373689.07118122,404955.687137627,437305.855693509,470974.330598285,505985.377414225,542023.577026047
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_800","World","GDP|PPP","billion US$2010/yr","",64109.8737,75295.0275,92917.077,114751.1774,"","","","",136491.5991,157708.0503,180583.0503,203571.0158,227467.6685,251740.311,277466.948,303040.8244,"",363587.078,"",432064.5904,"",502940.8035,"",588139.5397
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1400f_COV","World","GDP|PPP","billion US$2010/yr","","","","",103694.4518115169,"","","","",124051.553029725,142093.1986910628,164512.7660432175,183650.2315381412,207034.5994269214,227238.4493115686,252266.922559729,274035.6142410522,"",327080.3642565782,"",384299.3226152671,"",446288.802953318,"",513263.369786614
"WITCH 5.0","EN_NPi2020_3000","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128876.556397455,"","","","",156565.9975205978,184737.1709014361,212634.1088694305,241579.6842598273,271476.2827441386,301835.0770995511,333414.0157332433,367518.2172398462,404256.243866256,443270.9757104708,484205.1051505762,527509.4801377581,572808.4988378902,620287.7924160244,670391.3407181759,722240.2988220336
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_openres_lc_CB450","World","GDP|PPP","billion US$2010/yr",0,0,74825.6513073588,"",112186.817387075,"","","","","",158514.762727334,"",206032.436034458,"",256275.029551792,"",310790.494059732,"",373199.45758741,"",441504.048235968,"",516100.829392774,"",597507.502682184
