AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME
1018804,10188,AFA,San Rafael Airport,"San Rafael, Argentina",Argentina
1018805,10188,AFA,San Rafael Airport,"San Rafael, Argentina",Argentina
1018806,10188,AFA,San Rafael Airport,"San Rafael, Argentina",Argentina
1018807,10188,AFA,San Rafael Airport,"San Rafael, Argentina",Argentina
1018901,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",United States
1018902,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",United States
1018903,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",United States
1018904,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",United States
1018905,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",United States
1018906,10189,AFF,USAF Academy Davis Airfield,"Colorado Springs, CO",United States
1019001,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019002,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019003,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019004,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019005,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019006,10190,AFK,Nebraska City Municipal,"Nebraska, NE",United States
1019101,10191,AFO,Afton Municipal,"Afton, WY",United States
1019102,10191,AFO,Afton Municipal,"Afton, WY",United States
1019103,10191,AFO,Afton Lincoln County Gen Boyd L Eddins Field,"Afton, WY",United States
1019201,10192,AFP,Anson County,"Wadesboro, NC",United States
1019202,10192,AFP,Anson County,"Wadesboro, NC",United States
1019203,10192,AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",United States
1019204,10192,AFP,Anson County,"Wadesboro, NC",United States
1019205,10192,AFP,Anson County Jeff Cloud Field,"Wadesboro, NC",United States
1019401,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019402,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019403,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019404,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019405,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019406,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019407,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019408,10194,AFW,Perot Field Fort Worth Alliance,"Dallas/Fort Worth, TX",United States
1019501,10195,AFY,Afyon Airport,"Afyon, Turkey",Turkey
1019502,10195,AFY,Afyon Airport,"Afyon, Turkey",Turkey
1019601,10196,AGA,Agadir/Inezgane,"Agadir, Morocco",Morocco
1019602,10196,AGA,Inezgane,"Agadir, Morocco",Morocco
1019701,10197,AGB,Muehlhausen,"Augsburg, West Germany",West Germany
1019702,10197,AGB,Augsburg Airport,"Augsburg, Germany",Germany
1019703,10197,AGB,Augsburg Airport,"Augsburg, Germany",Germany
1019801,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019802,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019803,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019804,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019805,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019806,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019807,10198,AGC,Allegheny County,"Pittsburgh, PA",United States
1019901,10199,AGF,La Garenne,"Agen, France",France
1019902,10199,AGF,La Garenne,"Agen, France",France
1019903,10199,AGF,Agen La Garenne,"Agen, France",France
1019904,10199,AGF,Agen La Garenne,"Agen, France",France
1019905,10199,AGF,La Garenne,"Agen, France",France
1019906,10199,AGF,Agen La Garenne,"Agen, France",France
1019907,10199,AGF,Agen La Garenne,"Agen, France",France
1020001,10200,AGG,Angoram Airport,"Angoram, Papua New Guinea",Papua New Guinea
1020101,10201,AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",Sweden
1020102,10201,AGH,Angelholm-Helsingborg,"Angelholm/Helsingborg, Sweden",Sweden
1020103,10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden
1020104,10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden
1020105,10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden
1020106,10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden
1020107,10201,AGH,Angelholm,"Angelholm/Helsingborg, Sweden",Sweden
1020201,10202,AGK,Kagua Airport,"Kagua, Papua New Guinea",Papua New Guinea
1020301,10203,AGL,Wanigela Airport,"Wanigela, Papua New Guinea",Papua New Guinea
1020302,10203,AGL,Wanigela Airport,"Wanigela, Papua New Guinea",Papua New Guinea
1020401,10204,AGN,Angoon Seaplane Base,"Angoon, AK",United States
1020501,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020502,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020503,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020504,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020505,10205,AGP,Malaga Costa del Sol,"Malaga, Spain",Spain
1020506,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020507,10205,AGP,Malaga Costa del Sol,"Malaga, Spain",Spain
1020508,10205,AGP,Malaga Airport,"Malaga, Spain",Spain
1020601,10206,AGQ,Agrinion New,"Agrinion, Greece",Greece
1020602,10206,AGQ,Agrinion Airport,"Agrinion, Greece",Greece
1020603,10206,AGQ,Agrinion Airport,"Agrinion, Greece",Greece
1020701,10207,AGR,Agra Airport,"Agra, India",India
1020702,10207,AGR,Agra Airport,"Agra, India",India
1020801,10208,AGS,Bush Field,"Augusta, GA",United States
1020802,10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",United States
1020803,10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",United States
1020901,10209,AGT,Guarani International,"Ciudad del Este, Paraguay",Paraguay
1021001,10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico
1021002,10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico
1021003,10210,AGU,Jesus Teran International,"Aguascalientes, Mexico",Mexico
1021004,10210,AGU,Aguascalientes International,"Aguascalientes, Mexico",Mexico
1021005,10210,AGU,Aguascalientes International,"Aguascalientes, Mexico",Mexico
1021101,10211,AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",Venezuela
1021102,10211,AGV,Oswaldo Guevara Mujica,"Acarigua, Venezuela",Venezuela
1021103,10211,AGV,Batalla de Araure,"Acarigua, Venezuela",Venezuela
1021201,10212,AGX,Agatti Island Airport,"Agatti Island, India",India
1021301,10213,AHA,Naha AB,"Okinawa, Japan",Japan
1021401,10214,AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia
1021402,10214,AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia
1021403,10214,AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia
1021404,10214,AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia
1021405,10214,AHB,Abha Airport,"Abha, Saudi Arabia",Saudi Arabia
1021501,10215,AHD,Ardmore Airport,"Ardmore, OK",United States
1021502,10215,AHD,Ardmore Downtown Executive,"Ardmore, OK",United States
1021601,10216,AHN,Athens Municipal,"Athens, GA",United States
1021602,10216,AHN,Athens/Ben Epps,"Athens, GA",United States
1021603,10216,AHN,Athens/Ben Epps,"Athens, GA",United States
1021604,10216,AHN,Athens/Ben Epps,"Athens, GA",United States
1021605,10216,AHN,Athens/Ben Epps,"Athens, GA",United States
1021701,10217,AHO,Alghero,"Alghero/Sassari, Italy",Italy
1021702,10217,AHO,Alghero,"Alghero/Sassari, Italy",Italy
1021703,10217,AHO,Alghero Fertilia,"Alghero/Sassari, Italy",Italy
1021704,10217,AHO,Alghero,"Alghero/Sassari, Italy",Italy
1021705,10217,AHO,Alghero Fertilia,"Alghero/Sassari, Italy",Italy
1021706,10217,AHO,Alghero,"Alghero/Sassari, Italy",Italy
1021801,10218,AHS,Ahuas Airport,"Ahuas, Honduras",Honduras
1021802,10218,AHS,Ahuas Airport,"Ahuas, Honduras",Honduras
1021803,10218,AHS,Auas,"Ahuas, Honduras",Honduras
1021804,10218,AHS,Ahuas Airport,"Ahuas, Honduras",Honduras
1021805,10218,AHS,Auas,"Ahuas, Honduras",Honduras
1021901,10219,AHT,Amchitka,"Amchitka Island, AK",United States
1022001,10220,AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",Morocco
1022002,10220,AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",Morocco
1022003,10220,AHU,Cherif El Idrissi International,"Al Hoceima, Morocco",Morocco
1022101,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022102,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022103,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022104,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022105,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022106,10221,AIA,Alliance Municipal,"Alliance, NE",United States
1022201,10222,AIB,Anita Bay Airport,"Anita Bay, AK",United States
1022301,10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",United States
1022302,10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",United States
1022303,10223,AID,Anderson Regional,"Anderson, IN",United States
1022401,10224,AIK,Aiken Municipal,"Aiken, SC",United States
1022402,10224,AIK,Aiken Municipal,"Aiken, SC",United States
1022403,10224,AIK,Aiken Regional,"Aiken, SC",United States
1022501,10225,AIN,Wainwright Airport,"Wainwright, AK",United States
1022502,10225,AIN,Wainwright Airport,"Wainwright, AK",United States
1022601,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022602,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022603,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022604,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022605,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022606,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022607,10226,AIT,Aitutaki Airport,"Aitutaki, Cook Islands",Cook Islands
1022701,10227,AIY,Bader Field,"Atlantic City, NJ",United States
1022702,10227,AIY,Bader Field,"Atlantic City, NJ",United States
1022801,10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",United States
1022802,10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",United States
1022901,10229,AJA,Ajaccio/Campo Dell Oro,"Ajaccio, France",France
1022902,10229,AJA,Napoleon Bonaparte,"Ajaccio, France",France
1022903,10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",France
1022904,10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",France
1022905,10229,AJA,Napoleon Bonaparte,"Ajaccio, France",France
1022906,10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",France
1022907,10229,AJA,Ajaccio Napoleon Bonaparte,"Ajaccio, France",France
1023001,10230,AJF,Al Jouf,"Jouf, Saudi Arabia",Saudi Arabia
1023002,10230,AJF,Al Jouf,"Jouf, Saudi Arabia",Saudi Arabia
1023101,10231,AJJ,Akjoujt Airport,"Akjoujt, Mauritania",Mauritania
1023102,10231,AJJ,Akjoujt Airport,"Akjoujt, Mauritania",Mauritania
1023201,10232,AJL,Lengpui,"Aizwal, India",India
1023202,10232,AJL,Lengpui,"Aizwal, India",India
1023301,10233,AJN,Ouani,"Anjouan, Comoros",Comoros
1023302,10233,AJN,Ouani,"Anjouan, Comoros",Comoros
1023303,10233,AJN,Ouani,"Anjouan, Comoros",Comoros
1023304,10233,AJN,Ouani,"Anjouan, Comoros",Comoros
1023305,10233,AJN,Ouani,"Anjouan, Comoros",Comoros
1023401,10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",Sweden
1023402,10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",Sweden
1023403,10234,AJR,Arvidsjaur Airport,"Arvidsjaur, Sweden",Sweden
1023501,10235,AJU,Santa Maria,"Aracaju, Brazil",Brazil
1023502,10235,AJU,Santa Maria International,"Aracaju, Brazil",Brazil
1023601,10236,AJY,Manu Dayak,"Agades, Niger",Niger
1023602,10236,AJY,Manu Dayak,"Agades, Niger",Niger
1023603,10236,AJY,Manu Dayak,"Agades, Niger",Niger
1023604,10236,AJY,Mano Dayak,"Agades, Niger",Niger
1023605,10236,AJY,Manu Dayak,"Agades, Niger",Niger
1023606,10236,AJY,Mano Dayak,"Agades, Niger",Niger
1023607,10236,AJY,Mano Dayak,"Agades, Niger",Niger
1023701,10237,AKB,Atka Airport,"Atka, AK",United States
1023702,10237,AKB,Atka Airport,"Atka, AK",United States
1023801,10238,AKC,Akron Fulton International,"Akron, OH",United States
1023802,10238,AKC,Akron Fulton International,"Akron, OH",United States
1023901,10239,AKF,Kufra,"Kufrah, Libya",Libya
1023902,10239,AKF,Kufra,"Kufrah, Libya",Libya
1023903,10239,AKF,Kufra,"Kufrah, Libya",Libya
1023904,10239,AKF,Kufra,"Kufrah, Libya",Libya
1024101,10241,AKI,Akiak Airport,"Akiak, AK",United States
1024102,10241,AKI,Akiak Airport,"Akiak, AK",United States
1024201,10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",Japan
1024202,10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",Japan
1024203,10242,AKJ,Asahikawa Airport,"Asahikawa, Japan",Japan
1024301,10243,AKK,Akhiok Airport,"Akhiok, AK",United States
1024302,10243,AKK,Akhiok Airport,"Akhiok, AK",United States
1024401,10244,AKL,Auckland International,"Auckland, New Zealand",New Zealand
1024402,10244,AKL,Auckland International,"Auckland, New Zealand",New Zealand
1024403,10244,AKL,Auckland International,"Auckland, New Zealand",New Zealand
1024501,10245,AKN,King Salmon Airport,"King Salmon, AK",United States
1024502,10245,AKN,King Salmon Airport,"King Salmon, AK",United States
1024503,10245,AKN,King Salmon Airport,"King Salmon, AK",United States
1024601,10246,AKO,Akron Washington County,"Akron, CO",United States
1024602,10246,AKO,Colorado Plains Regional,"Akron, CO",United States
1024701,10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",United States
1024702,10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",United States
1024801,10248,AKR,Akure Airport,"Akure, Nigeria",Nigeria
1024802,10248,AKR,Akure Airport,"Akure, Nigeria",Nigeria
1024901,10249,AKS,Auki Airport,"Auki, Solomon Islands",Solomon Islands
1024902,10249,AKS,Auki Airport,"Auki, Solomon Islands",Solomon Islands
1024903,10249,AKS,Auki Gwaunaru University,"Auki, Solomon Islands",Solomon Islands
1024904,10249,AKS,Auki Airport,"Auki, Solomon Islands",Solomon Islands
1025001,10250,AKT,Akrotiri Airport,"Akrotiri, Cyprus",Cyprus
1025002,10250,AKT,Akrotiri Airport,"Akrotiri, Cyprus",Cyprus
1025101,10251,AKX,Aktyubinsk Airport,"Aktyubinsk, U.S.S.R.",U.S.S.R.
1025102,10251,AKX,Aktyubinsk Airport,"Aktyubinsk, Kazakhstan",Kazakhstan
1025201,10252,AKY,Akyab Airport,"Akyab, Burma",Burma
1025202,10252,AKY,Sittwe Airport,"Sittwe, Burma",Burma
1025203,10252,AKY,Sittwe Airport,"Sittwe, Burma",Burma
1025204,10252,AKY,Sittwe Airport,"Sittwe, Burma",Burma
1025301,10253,AL1,Albertville Regional-Thomas J Brumlik Field,"Albertville, AL",United States
1025401,10254,AL2,Shelby County,"Alabaster, AL",United States
1025402,10254,AL2,Shelby County,"Alabaster, AL",United States
1025501,10255,AL3,Madison County Executive/Tom Sharp Jr. Field,"Huntsville, AL",United States
1025502,10255,AL3,Madison County Executive/Tom Sharp Jr. Field,"Huntsville, AL",United States
1025503,10255,AL3,Huntsville Executive Airport Tom Sharp Jr,"Huntsville, AL",United States
1025504,10255,AL3,Madison County Executive Tom Sharp Jr Field,"Huntsville, AL",United States
1025505,10255,AL3,Huntsville Executive Airport Tom Sharp Jr,"Huntsville, AL",United States
1025506,10255,AL3,Huntsville Executive Tom Sharp Jr,"Huntsville, AL",United States
1025601,10256,ALA,Alma-Ata Airport,"Alma-Ata, U.S.S.R.",U.S.S.R.
1025602,10256,ALA,Almaty Airport,"Almaty, Kazakhstan",Kazakhstan
1025603,10256,ALA,Almaty Airport,"Almaty, Kazakhstan",Kazakhstan
1025701,10257,ALB,Albany International,"Albany, NY",United States
1025702,10257,ALB,Albany International,"Albany, NY",United States
1025703,10257,ALB,Albany International,"Albany, NY",United States
1025801,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025802,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025803,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025804,10258,ALC,Alicante Elche,"Alicante, Spain",Spain
1025805,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025806,10258,ALC,Alicante Elche,"Alicante, Spain",Spain
1025807,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025808,10258,ALC,Alicante Airport,"Alicante, Spain",Spain
1025901,10259,ALE,Alpine Casparis Municipal,"Alpine, TX",United States
1025902,10259,ALE,Alpine Casparis Municipal,"Alpine, TX",United States
1026001,10260,ALF,Alta Airport,"Alta, Norway",Norway
1026002,10260,ALF,Alta Airport,"Alta, Norway",Norway
1026003,10260,ALF,Alta Airport,"Alta, Norway",Norway
1026004,10260,ALF,Alta Airport,"Alta, Norway",Norway
1026005,10260,ALF,Alta Airport,"Alta, Norway",Norway
1026101,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026102,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026103,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026104,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026105,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026106,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026107,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026108,10261,ALG,Houari Boumediene,"Algiers, Algeria",Algeria
1026201,10262,ALH,Albany Airport,"Albany, Australia",Australia
1026202,10262,ALH,Albany Airport,"Albany, Australia",Australia
1026203,10262,ALH,Albany Airport,"Albany, Australia",Australia
1026301,10263,ALI,Alice International,"Alice, TX",United States
1026302,10263,ALI,Alice International,"Alice, TX",United States
1026401,10264,ALJ,Alexander Bay Airport,"Alexander Bay, South Africa",South Africa
1026402,10264,ALJ,Alexander Bay Airport,"Alexander Bay, South Africa",South Africa
1026403,10264,ALJ,Alexander Bay Airport,"Alexander Bay, South Africa",South Africa
1026501,10265,ALK,Asela Airport,"Asela, Ethiopia",Ethiopia
1026601,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026602,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026603,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026604,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026605,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026606,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026607,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States
1026701,10267,ALN,St. Louis Regional,"Alton, IL",United States
1026702,10267,ALN,St. Louis Regional,"Alton, IL",United States
1026703,10267,ALN,St. Louis Regional,"Alton, IL",United States
1026801,10268,ALO,Waterloo Regional,"Waterloo, IA",United States
1026802,10268,ALO,Waterloo Regional,"Waterloo, IA",United States
1026803,10268,ALO,Waterloo Regional,"Waterloo, IA",United States
1026804,10268,ALO,Waterloo Regional,"Waterloo, IA",United States
1026901,10269,ALP,Neirab,"Aleppo, Syria",Syria
1026902,10269,ALP,Aleppo International,"Aleppo, Syria",Syria
1026903,10269,ALP,Aleppo International,"Aleppo, Syria",Syria
1027001,10270,ALQ,Alegrete Airport,"Alegrete, Brazil",Brazil
1027101,10271,ALR,Alexandra Airport,"Alexandra, New Zealand",New Zealand
1027102,10271,ALR,Alexandra Airport,"Alexandra, New Zealand",New Zealand
1027201,10272,ALS,Alamosa Municipal,"Alamosa, CO",United States
1027202,10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States
1027203,10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States
1027204,10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States
1027205,10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States
