run,block,year,rpk,rpk_no_elasticity,ask,airfare_per_rpk,total_cost_per_rpk,co2_emissions,cumulative_co2_emissions,biofuel_mandate_share,electrofuel_mandate_share,biofuel_energy,electrofuel_energy,dropin_energy,biomass_allocated_share,electricity_allocated_share,area_loss,total_airline_cost,cumulative_total_airline_cost_discounted,cumulative_total_surplus_loss_discounted
rate_39,B,2037,1814002600545.4958,1806667793294.7778,2065159785607.415,0.09194892287962982,0.08725385478321825,,2.4214174256543406,36.15270788134391,1.0000000000698296e-06,662921107219.2284,18336.693047759527,1833669304647.9082,99.96612286524713,2.850704439274418e-06,-675946954.137571,158278719484.37695,3894384288565.9883,-40899454635.16443
rate_39,B,2038,1859456866952.619,1846414484747.2632,2112776647327.4717,0.09164424407727095,0.0869211973257714,,2.538215095061353,37.07972001579162,1.0000000001047443e-06,681667089638.0599,18383.82515885099,1838382515692.5388,99.94190415880045,2.749267782548377e-06,-1199939954.469188,161626217251.14926,3967568699352.6636,-41442787889.142395
rate_39,B,2039,1905789261396.95,1887035603411.7031,2161540405716.3584,0.09135446552012909,0.08660464392978391,,2.6541686158570243,38.00673215023933,1.0000000001396592e-06,700597543358.9706,18433.51174437668,1843351174180.227,99.9453088130541,2.655636561861723e-06,-1722661763.9587047,165050200388.48874,4039085246351.887,-42189220312.22299
rate_39,B,2040,1952921779866.0083,1928550386686.7605,2211379321242.4155,0.09108396275880315,0.08630900133250752,,2.7693162622374072,38.93374428468704,1.0000000001745739e-06,719898496213.7661,18490.3483999761,1849034839674.817,100.0,2.5696213377558e-06,-2235369784.5517106,168554728500.73825,4108975260990.792,-43116100432.14203
rate_39,B,2041,1999039634768.2744,1970978495193.8691,2260259412536.9253,0.09092432221895534,0.08613445753646541,,2.884126628421679,38.92092967273783,0.5268449671979621,721757807035.5328,9769922542.185774,1854420778497.201,99.84989001668096,1.3182033935512034,-2571536236.4486985,172186194534.65927,4177296577832.952,-44136453675.07373
rate_39,B,2042,2045887803349.4126,2014340022088.1343,2310178049726.269,0.09078264587458863,0.08597951328411489,,2.9986496833478458,38.90811506078862,1.0536889343959241,724145611652.3756,19610927352.747757,1861168577611.6294,99.77381459267741,2.5711359137601546,-2888795527.6297,175904437565.88947,4244087648571.7437,-45233331895.46283
rate_39,B,2043,2093453217839.014,2058655502574.0732,2361139579574.481,0.09065950321307495,0.08584480638391265,,3.1129374049486183,38.8953004488394,1.580532901593886,727086086318.8595,29545561249.222343,1869341740334.9949,99.77419391946465,3.7670598620420797,-3184221397.062565,179712086159.16907,4309386058410.995,-46390319153.51596
rate_39,B,2044,2141842489772.6086,2103945923630.7031,2413284141909.5674,0.09054977260254043,0.08572474587601103,,3.2270411834459227,38.88248583689019,2.107376868791848,730588258690.2773,39596871543.48731,1878964893744.3286,99.85133883446804,4.9134146783492225,-3465682123.7242684,183608903142.19965,4373227511804.284,-47595348866.08029
rate_39,B,2045,2191135101602.1763,2150232733950.5786,2466721825287.6787,0.09045004233115363,0.08561560647297271,,3.341005312713293,38.86967122494098,2.6342208359898103,734620346858.8945,49785659699.53609,1889957706633.5476,100.00000000079625,6.016592342565986,-3738499865.0988936,187595360587.889,4435646228066.704,-48839262156.875
rate_39,B,2046,2225352517471.945,2197537854097.4912,2503498404668.6333,0.09108196021104605,0.08630681214411973,,3.451678174243249,38.9465353033237,4.813897340810534,736368342258.985,91017123270.39977,1890715917408.3022,99.83779393264498,10.719849037470189,-2551162046.7469215,192063081679.89505,4496799590523.311,-49651558491.83789
rate_39,B,2047,2261017602691.761,2245883686887.636,2542243682939.175,0.09167712841537663,0.08695710993739793,,3.5590828578777556,39.02339938170642,6.993573845631259,738799944841.9907,132403943614.99179,1893222929185.2236,99.7691936134298,15.207799011692149,-1392617628.0385566,196611556247.6594,4556705435558.049,-50075877069.08792
rate_39,B,2048,2298086050258.018,2295293127999.164,2582922601165.492,0.09223907711114965,0.08757049061581766,,3.663219550025639,39.10026346008913,9.173250350451983,741825525545.418,174038501534.13315,1897239199686.2698,99.7810311224606,19.50641902611045,-257790658.24888015,201244522898.46124,4615382440347.488,-50151041269.68768
rate_39,B,2049,2336497462090.3477,2345789576815.1455,2625483874155.0586,0.09277202264709312,0.08815166659122148,,3.76406798993541,39.17712753847185,11.352926855272708,745362560463.6039,215994565229.22375,1902545202507.9163,99.86129824313575,23.637195176011666,860148971.5354367,205966145269.42346,4672850087707.48,-49911046790.45615
rate_39,B,2050,2376198077062.7295,2397396947505.079,2669885479845.7637,0.09327981109998094,0.08870492160960987,,3.8615906757160943,39.25399161685457,13.532603360093432,749342230622.2042,258331720426.20697,1908958044155.8394,100.00000442137684,27.618114525528775,1967687015.9132876,210780464154.75513,4729128474905.373,-49385674326.69437
vol_0_1,B',2019,1361496901347.7095,1361496901347.7095,1652315857408.9397,0.09236379319842411,0.08824028498633725,,,,,,,1927690920589.4683,,,-0.0,120138874582.93698,2414901591623.6533,-15937049048.10788
vol_0_1,B',2020,462908946458.2212,462908946458.2212,709983046715.0631,0.121768405058906,0.11711115249230034,,0.0928776882208452,0.0,0.0,0.0,0.0,1047099078025.3121,0.0,0.0,-0.0,54211800218.718834,2469113391842.372,-15937049048.10788
vol_0_1,B',2021,687555935180.5933,687555935180.5933,826157688416.4329,0.09175645441581162,0.08709920184920594,,0.17594778708092298,0.4,0.0,3757616230.993715,0.0,939404057748.4287,0.8010065972694458,0.0,-0.0,59885573180.91405,2526420160436.5483,-15937049048.10788
vol_0_1,B',2022,912202923902.9652,912202923902.9652,1090959425893.8142,0.09127505337409517,0.08661780080748947,,0.2839073018599997,0.8,0.0,9797020875.459648,0.0,1224627609432.456,2.058381744783099,0.0,-0.0,79013011158.63652,2598774741291.9653,-15937049048.10788
vol_0_1,B',2023,1136849912625.3374,1136849912625.3374,1353514774009.468,0.09081165341299384,0.08615440084638816,,0.41572408548074746,1.2000000000000002,0.0,17998429696.420647,0.0,1499869141368.387,3.727902742638801,0.0,-0.0,97944623074.50467,2684603281877.592,-15937049048.10788
vol_0_1,B',2024,1361496901347.7095,1361496901347.7095,1613982106501.2495,0.09036581500357434,0.08570856243696866,,0.5704085313085648,1.6,0.0,28248342439.512722,0.0,1765521402469.5452,5.76910332372609,0.0,-0.0,116691942176.89952,2782456633695.9546,-15937049048.10788
vol_0_1,B',2025,1422540591591.5667,1391449833177.3591,1679373859390.3062,0.09012355190039906,0.08525817466990729,,0.7280117083806221,2.0,0.0,36088527006.63617,0.0,1804426350331.8086,7.268667295723799,0.0,-2836564207.635595,121283214232.94704,2879780475880.1494,-18213252964.991455
vol_0_1,B',2026,1458834263423.2952,1422061729507.2612,1715405793884.5703,0.08978055980013781,0.08488244711556754,,0.886051823308232,2.5622552387980773,2e-07,46565643727.75805,3634.7388833597565,1817369441679.8784,9.251328514384571,8.714555557397478e-07,-3348528064.531683,123829422215.40578,2974868561472.807,-20784573395.250153
vol_0_1,B',2027,1495900545685.1804,1453347087556.421,1752340419273.3296,0.08944906122082448,0.08451908343422834,,1.0445060344557446,3.1245104775961545,4e-07,57183628770.78029,7320.651241953852,1830162810488.4634,11.208394311010093,1.7060782840016838e-06,-3867753144.013303,126432143030.07347,3067774498137.0835,-23626708472.761932
vol_0_1,B',2028,1533764617912.7896,1485320723482.662,1790214679957.5073,0.08912808315170055,0.08416703700286811,,1.2033424875554848,3.6867657163942313,6e-07,67936028555.567245,11056.199462874045,1842699910479.0076,13.139633161359326,2.5065267204012094e-06,-4395201629.570583,129092423349.55562,3158550370240.8584,-26717348888.70526
vol_0_1,B',2029,1572455426645.7795,1517997779399.2808,1829070259468.4956,0.08881651986479219,0.08382511263623348,,1.3625181736779235,4.249020955192309,8e-07,78812852139.42992,14838.778715481832,1854847339435.2292,15.044150415164637,3.274942131648962e-06,-4932129014.253401,131811253254.03903,3247246746179.0073,-30036200340.489532
vol_0_1,B',2030,1612005904222.7893,1551393730546.065,1868953815591.5688,0.08851314345853714,0.08349197785571663,,1.5219768158917213,4.811276193990386,1e-06,89799803521.15294,18664.44575211023,1866444575211.023,16.920286412573134,4.01295695824993e-06,-5480098569.070435,134589561258.6536,3333912690385.7324,-33564987509.367188
vol_0_1,B',2031,1645097091272.0757,1585524392618.0786,1901414993639.6724,0.08865501516229765,0.0836477899241922,,1.679708971888134,6.228760366893208,0.3712886972236702,116491167936.61989,6943894359.966303,1870214313521.963,21.1940735235181,1.41552785860899,-5390455865.900053,137608735895.62622,3418707019890.3784,-36886579615.40958
vol_0_1,B',2032,1679171800911.437,1620405929255.6763,1935115198879.142,0.08877923884381529,0.08378418511065419,,1.8355765433166258,7.6462445397960295,0.7425763944473405,143243308129.29752,13911286609.491652,1873381205423.9983,25.194147380822713,2.695993022859668,-5321193969.2003145,140688041000.15442,3501665673886.9233,-40024295416.98865
vol_0_1,B',2033,1714272790700.7046,1656054859699.3013,1970108667204.8047,0.08888516887043207,0.0839004686869904,,1.989429596263484,9.06372871269885,1.1138640916710105,170015681752.66257,20893648621.668453,1875780786713.7505,28.940048785531335,3.858863579644235,-5274738855.833078,143828290597.1441,3582823899447.2573,-43000680967.12088
vol_0_1,B',2034,1750432146034.9963,1692488066612.6858,2006438007864.7292,0.08897288803069915,0.08399674374729743,,2.141111902239661,10.481212885601671,1.4851517888946808,196764366164.2998,27880833410.136654,1877305311054.2236,32.44832264654707,4.918185575692012,-5252529968.159373,147030600417.5335,3662216433588.635,-45836904607.9241
vol_0_1,B',2035,1787654743214.1912,1729722804078.1648,2044115520792.6343,0.0890440580501951,0.0840748437385122,,2.2904692441064523,11.898697058504494,1.856439486118351,223450647098.71643,34862859557.90959,1877942147783.374,35.734344660665954,5.88561932601542,-5253539742.025426,150296793194.14328,3739877859046.5537,-48551515987.14694
vol_0_1,B',2036,1815494001289.732,1767776705767.8845,2071230962812.7344,0.08967039459313654,0.08476171717596505,,2.4337141817515606,15.571994117212554,2.4295487733706587,291001546629.5898,45402178124.47006,1868749399975.2432,45.17057059706258,7.349167034314432,-4342487358.723599,153884389071.98138,3815968968698.9614,-50698742770.640045
vol_0_1,B',2037,1844545318615.5205,1806667793294.7778,2099931286531.61,0.09025879013202806,0.08540625517574195,,2.5708647283577073,19.245291175920613,3.002658060622966,357899182558.25146,55839574240.55434,1859671434880.9072,53.96991175472675,8.681070341311774,-3458354725.790879,157535708164.89737,3890511145666.9736,-52335154559.377014
vol_0_1,B',2038,1874735250868.0022,1846414484747.2632,2130136454548.076,0.09081476964102382,0.08601464887034649,,2.7019667238678386,22.918588234628672,3.5757673478752734,424247429693.4957,66191254495.593124,1851106295685.7097,62.20059117207026,9.89878232080147,-2593761140.5773716,161254694328.27216,3963527330737.135,-53509610560.53162
vol_0_1,B',2039,1905932367693.7578,1887035603411.7031,2161702716444.584,0.09134684408569285,0.08659631611528051,,2.827090192516094,26.591885293336734,4.148876635127581,490212839833.01996,76483204368.07779,1843467788859.0889,69.93240859271982,11.018605499853829,-1735734617.864273,165046721807.15372,4035042370460.8447,-54261707474.58862
vol_0_1,B',2040,1938024355580.3962,1928550386686.7605,2194510311769.2163,0.0918622436531916,0.0871592337485873,,2.946323052309345,30.265182352044793,4.721985922379888,556016714176.2522,86749951360.22363,1837149724421.4895,77.23543209226403,12.055723409995954,-872671774.7772858,168916717818.48703,4105082481385.636,-54623554594.84827
vol_0_1,B',2041,1968723703701.3682,1970978495193.8691,2225982018856.465,0.09248133937059395,0.08783474256049864,,3.060686464185517,32.26514517909887,6.143890574937962,590685626245.0812,112477654499.73526,1830723596519.637,81.71701676118644,15.176008327610072,208393562.80094126,172922339687.36108,4173695891367.7573,-54540866649.566345
vol_0_1,B',2042,2000249260353.77,2014340022088.1343,2258643864871.453,0.09308702777857383,0.08849493227138572,,3.1702456303176465,34.26510800615296,7.565795227496036,625743819099.9526,138165319640.3595,1826183705557.2344,86.21587534996617,18.114483266086385,1306559080.4911482,177011922820.89624,4240907475238.7524,-54044765009.51074
vol_0_1,B',2043,2032584092727.088,2058655502574.0732,2292487221236.043,0.09368108941157866,0.08914179843716112,,3.275052974077277,36.26507083320704,8.987699880054109,661308488559.6672,163894405463.6738,1823541146799.9207,90.74788064267688,20.896541149726986,2425149186.9229703,181188201500.45807,4306742231778.916,-53163586737.56766
vol_0_1,B',2044,2066149220099.2307,2103945923630.7031,2327998053775.495,0.09424306790660067,0.08975314739216848,,3.3751586488332896,38.265033660261125,10.409604532612182,697575164403.6969,189768070183.49966,1823009410097.92,95.33935602571547,23.54754770206748,3526335576.793452,185443395485.7802,4371221544532.2295,-51937467608.68967
vol_0_1,B',2045,2101029227973.6865,2150232733950.5786,2365283020850.8887,0.09477028286673758,0.09032617295290536,,3.4705901373505252,40.26499648731521,11.831509185170257,734620348378.7122,215861620705.5641,1824463957447.8582,100.00000020784417,26.08685677826222,4603344113.306159,189777929425.06042,4434366468226.132,-50405794175.15546
vol_0_1,B',2046,2124761105135.938,2197537854097.4912,2390334113470.1123,0.09588554850983846,0.09153676817296824,,3.560278106549526,40.46680870871489,15.382289769278021,736000258378.4617,279769262907.12994,1818775144035.4065,99.78788863335853,32.95076965664222,6848569050.845438,194493764703.76816,4496293766197.444,-48225192771.63602
vol_0_1,B',2047,2150440690330.2156,2245883686887.636,2417913179454.6416,0.09692974810884361,0.09266833272942367,,3.6442472963432264,40.668620930114585,18.933070353385784,738283553946.6637,343704166699.91785,1815364123645.4475,99.69945903443035,39.47755439867864,9030042299.80453,199277753406.41193,4557011978505.361,-45473816784.41876
vol_0_1,B',2048,2177893502044.037,2295293127999.164,2447832773158.961,0.09791219335880642,0.09373135899136557,,3.7224869200517445,40.87043315151427,22.48385093749355,741339239659.5704,407829319959.21423,1813876640140.5352,99.71562206689322,45.709940824257146,11163148944.70524,204136917685.052,4616532320844.073,-42218969722.448395
vol_0_1,B',2049,2206964634383.144,2345789576815.1455,2479929960300.2964,0.09884146656733225,0.09473545084297433,,3.794956419239898,41.07224537291396,26.034631521601312,745055126757.2242,472271128892.21893,1814011189289.807,99.8201092559357,51.68261913343017,13262379882.23946,209077789632.78714,4674868163706.533,-38518566584.69089
vol_0_1,B',2050,2237535687873.132,2397396947505.079,2514085042554.08,0.09972446953268084,0.09568831916819216,,3.861590934568192,41.274057594313646,29.585412105709075,749342283845.3276,537131592287.4412,1815528512390.7107,100.00001152412085,57.42446884422095,15339452937.280382,214106029051.42462,4732034476783.406,-34422932412.568085
vol_0_4,B',2019,1361496901347.7095,1361496901347.7095,1652315857408.9397,0.09236379319842411,0.08824028498633725,,,,,,,1927690920589.4683,,,-0.0,120138874582.93698,2414901591623.6533,-18793082438.228027
vol_0_4,B',2020,462908946458.2212,462908946458.2212,709983046715.0631,0.121768405058906,0.11711115249230034,,0.0928776882208452,0.0,0.0,0.0,0.0,1047099078025.3121,0.0,0.0,-0.0,54211800218.718834,2469113391842.372,-18793082438.228027
vol_0_4,B',2021,687555935180.5933,687555935180.5933,826157688416.4329,0.09175645441581162,0.08709920184920594,,0.17594778708092298,0.4,0.0,3757616230.993715,0.0,939404057748.4287,0.8010065972694458,0.0,-0.0,59885573180.91405,2526420160436.5483,-18793082438.228027
vol_0_4,B',2022,912202923902.9652,912202923902.9652,1090959425893.8142,0.09127505337409517,0.08661780080748947,,0.2839073018599997,0.8,0.0,9797020875.459648,0.0,1224627609432.456,2.058381744783099,0.0,-0.0,79013011158.63652,2598774741291.9653,-18793082438.228027
vol_0_4,B',2023,1136849912625.3374,1136849912625.3374,1353514774009.468,0.09081165341299384,0.08615440084638816,,0.41572408548074746,1.2000000000000002,0.0,17998429696.420647,0.0,1499869141368.387,3.727902742638801,0.0,-0.0,97944623074.50467,2684603281877.592,-18793082438.228027
vol_0_4,B',2024,1361496901347.7095,1361496901347.7095,1613982106501.2495,0.09036581500357434,0.08570856243696866,,0.5704085313085648,1.6,0.0,28248342439.512722,0.0,1765521402469.5452,5.76910332372609,0.0,-0.0,116691942176.89952,2782456633695.9546,-18793082438.228027
vol_0_4,B',2025,1422540591591.5667,1391449833177.3591,1679373859390.3062,0.09012355190039906,0.08525817466990729,,0.7280117083806221,2.0,0.0,36088527006.63617,0.0,1804426350331.8086,7.268667295723799,0.0,-2836564207.635595,121283214232.94704,2879780475880.1494,-21069286355.111603
vol_0_4,B',2026,1453623592670.7573,1422061729507.2612,1709278699790.9932,0.0901382177278663,0.08527423493967481,,0.883781178544296,4.01884927933056,2.0000000001656684e-07,72815796578.38506,3623.7137311377837,1811856865418.8083,14.46652083501235,8.688121938740378e-07,-2879780481.7383204,123956639755.26033,2974966251279.4956,-23280657514.215088
vol_0_4,B',2027,1485409170410.56,1453347087556.421,1740050524065.7166,0.0901513077819469,0.08528856924582795,,1.037694528117963,6.03769855866112,4.000000000331337e-07,109841624810.5632,7277.052588993087,1819263147097.5747,21.529732706791943,1.695917614880225e-06,-2925634831.0599976,126688422888.9489,3068060509677.2046,-25430497244.86499
vol_0_4,B',2028,1517924199678.1687,1485320723482.662,1771725696100.9912,0.0901621284235359,0.08530041816534772,,1.189720710753424,8.05654783799168,6.000000000497005e-07,147156091446.50232,10959.241681512161,1826540280100.727,28.461732311686944,2.484545634537702e-06,-2975215576.5927615,129479568975.84857,3159108616827.3594,-27522624587.851074
vol_0_4,B',2029,1551200621862.5176,1517997779399.2808,1804346804265.1892,0.09016974337110231,0.08530875661545022,,1.3398186489428028,10.07539711732224,8.000000000662674e-07,184738374905.35056,14668.473928678379,1833559240932.916,35.26368890463026,3.237355593553189e-06,-3030038834.982217,132330996312.20454,3248154730170.6255,-29561551136.0784
vol_0_4,B',2030,1585275977512.0134,1551393730546.065,1837963235230.963,0.0901729702174745,0.08531229001217588,,1.4879360167657054,12.0942463966528,1.0000000000828343e-06,222554342881.21878,18401.67097647754,1840167097495.3252,41.934203375279964,3.956458957813431e-06,-3092095717.3789663,135243523942.8405,3335241779052.7134,-31552637163.98526
vol_0_4,B',2031,1614437322519.8728,1585524392618.0786,1865978213454.3242,0.0905276965548017,0.08570058874330724,,1.6315770664391358,15.707806740236249,1.0000000000662674e-06,289124247063.6912,18406.40465369656,1840640465247.6816,52.60244753525327,3.752185331963022e-06,-2643795639.068922,138358229029.1217,3420497945280.947,-33181740702.384094
vol_0_4,B',2032,1644496380490.284,1620405929255.6763,1895154467613.838,0.09086163342756591,0.08606590282429451,,1.7706989791471435,19.3213670838197,1.0000000000497005e-06,355624843725.98456,18405.78061587942,1840578061496.4644,62.54857446490496,3.5670213340940118e-06,-2206897651.8399606,141535065678.18082,3503956059122.7734,-34483068501.131256
vol_0_4,B',2033,1675504270920.0867,1656054859699.3013,1925554383167.3867,0.0911732667807842,0.08640662071215077,,1.9052520273752593,22.934927427403146,1.0000000000331338e-06,421964022849.9526,18398.315154891752,1839831515428.2148,71.82666493551086,3.3979985766814255e-06,-1784796314.1402376,144774662038.98065,3585648295249.607,-35490178446.19739
vol_0_4,B',2034,1707506920792.1206,1692488066612.6858,1957234841881.6597,0.09146155595283713,0.08672164803574037,,2.035185307033221,26.548487770986597,1.0000000000165669e-06,488044291658.67224,18383.129610874286,1838312961056.9736,80.48316344201099,3.2427883900886417e-06,-1380401995.7663605,148077814203.5251,3665606296416.3623,-36235558062.86551
vol_0_4,B',2035,1740535351650.1794,1729722804078.1648,1990236280412.5125,0.09172647804295557,0.08701100023377135,,2.1604546040130295,30.162048114570045,1e-06,553786422478.1246,18360.371960636625,1836037196063.6626,88.56181508622825,3.0996355839654384e-06,-995234853.1117339,151445721889.32108,3743861396817.8433,-36749816256.373474
vol_0_4,B',2036,1781163546905.3325,1767776705767.8845,2032064598155.025,0.09159279780732182,0.08686500929571579,,2.283727788506406,31.916387348593442,1.000000000143566e-06,586901815616.1726,18388.729566734513,1838872956409.4521,91.10154293991181,2.97654982023964e-06,-1231285131.575981,154720788059.12183,3820366080111.0044,-37358648981.5455
vol_0_4,B',2037,1822782148108.4917,1806667793294.7778,2075154902790.5298,0.09145696818110494,0.08671663601282222,,2.4049608998021985,33.670726582616844,1.0000000002871318e-06,619926445666.5181,18411.436543355365,1841143653806.8855,93.48268226797141,2.862324397908184e-06,-1481053657.3889585,158065536068.19427,3895158959131.2065,-38059448597.799164
vol_0_4,B',2038,1865332769367.5178,1846414484747.2632,2119453042798.005,0.09132353972184164,0.08657085113008461,,2.524139581563061,35.42506581664024,1.0000000004306976e-06,652981716651.3931,18432.759456607844,1843275944866.89,95.73622833642527,2.7565858182192354e-06,-1737489329.8526702,161483445484.98386,3968278722809.501,-38846184407.224304
vol_0_4,B',2039,1908738895392.212,1887035603411.7031,2164885871656.3645,0.09119762019654597,0.08643323906056187,,2.6412807491056536,37.17940505066364,1.0000000005742635e-06,686240644581.6667,18457.547775189603,1845754776459.0107,97.89719332149828,2.659099329190655e-06,-1991892557.0554252,164978485249.62784,4039764195510.8027,-39709275014.43808
vol_0_4,B',2040,1952921779866.0078,1928550386686.7605,2211379321242.415,0.09108396275880318,0.08630900133250753,,2.7564283954860365,38.93374428468704,1.0000000007178295e-06,719898496213.7661,18490.348410021088,1849034839674.817,100.0,2.5696213391517616e-06,-2235369784.5514526,168554728500.73825,4109654210149.7075,-40636155134.356995
vol_0_4,B',2041,2004474075976.144,1970978495193.8691,2266403986500.507,0.09065046351853115,0.08583491660224184,,2.8722937148087313,38.84042395911744,1.0000000005742635e-06,721914819049.1859,18586.687421940263,1858668741126.6606,99.87161147522437,2.5078023217359118e-06,-3064914274.5971584,172053865142.7681,4177923020353.136,-41852274578.86139
vol_0_4,B',2042,2056787740242.7356,2014340022088.1343,2322486053573.3677,0.09024824550266798,0.0853947105386962,,2.98895414649219,38.74710363354784,1.0000000004306976e-06,724386432244.5192,18695.24079547783,1869524078742.5833,99.80699519710159,2.4510827132759464e-06,-3875402728.380496,175638793717.56747,4244613225887.4443,-43323768427.193726
vol_0_4,B',2043,2109857328386.8323,2058655502574.0732,2379641256302.7295,0.08987664635774227,0.0849877281876544,,3.1064926127188617,38.653783307978244,1.0000000002871318e-06,727342408037.0062,18816.84911540661,1881684911000.3696,99.80936759869009,2.3991487734752133e-06,-4664971240.517969,179311981139.6708,4309766257515.9126,-45018786333.1228
vol_0_4,B',2044,2163699268772.3506,2103945923630.7031,2437910891264.465,0.08953401614984499,0.08461222596665824,,3.224990474092886,38.560462982408644,1.000000000143566e-06,730767931592.2872,18951.222967176982,1895122296445.6235,99.8758951827814,2.351580149387581e-06,-5433668255.000273,183075411453.25934,4373422213995.859,-46908091659.3876
vol_0_4,B',2045,2218344072438.13,2150232733950.5786,2497352963529.9473,0.08921820785403632,0.08426590656923333,,3.3445229745920395,38.467142656839044,1e-06,734620346853.9244,19097.34636147499,1909734636147.499,100.00000000000003,2.3079125309393857e-06,-6182721184.849416,186930774346.484,4435619802081.632,-48965272168.31583
